Datetime,Global_active_power_kW,Global_reactive_power_kW,Voltage_V,Global_intensity_A,Sub_metering_1_Wh,Sub_metering_2_Wh,Sub_metering_3_Wh,Energy_kWh,Temperature_C,Humidity_pct,Apparent_Temp_C,Occupancy_Ratio,Occupied_Flag,Zone_Activity_Level,Hour,DayOfWeek,DayName,Month,Year,IsWeekend,Occupancy_Level,Occupancy_Score
2026-07-07 19:00:00,3.665,0.265,238.76,15.35,21.3,0.0,55.0,3.665,25.4,49.8,26.7,0.85,,,19,1,,7,,0,High,0.85
2026-07-07 20:00:00,3.721,0.462,238.03,15.63,19.8,0.0,55.0,3.721,24.3,57.6,26.1,0.85,,,20,1,,7,,0,High,0.85
2026-07-07 21:00:00,3.406,0.209,237.6,14.33,1.4,0.0,55.0,3.406,23.4,55.1,24.6,0.85,,,21,1,,7,,0,High,0.85
2026-07-07 22:00:00,2.703,0.189,240.66,11.23,0.0,0.0,55.0,2.703,21.9,59.2,23.0,0.85,,,22,1,,7,,0,High,0.85
2026-07-07 23:00:00,1.679,0.156,241.26,6.96,0.0,0.0,55.0,1.679,21.6,54.1,22.2,0.5,,,23,1,,7,,0,Medium,0.5
2026-07-08 00:00:00,0.665,0.083,237.33,2.8,0.0,0.0,55.0,0.665,20.1,60.4,20.8,0.15,,,0,2,,7,,0,Low,0.15
2026-07-08 01:00:00,0.634,0.052,241.67,2.62,0.0,0.0,55.0,0.634,19.7,61.3,20.3,0.15,,,1,2,,7,,0,Low,0.15
2026-07-08 02:00:00,0.523,0.106,243.99,2.14,0.0,0.0,55.0,0.523,18.6,66.0,19.3,0.15,,,2,2,,7,,0,Low,0.15
2026-07-08 03:00:00,0.777,0.054,242.07,3.21,0.0,0.0,55.0,0.777,18.2,63.0,18.5,0.15,,,3,2,,7,,0,Low,0.15
2026-07-08 04:00:00,0.632,0.051,242.08,2.61,0.0,0.0,55.0,0.632,17.7,65.2,18.0,0.15,,,4,2,,7,,0,Low,0.15
2026-07-08 05:00:00,0.796,0.136,237.67,3.35,0.0,0.0,55.0,0.796,17.7,64.0,18.0,0.15,,,5,2,,7,,0,Low,0.15
2026-07-08 06:00:00,1.605,0.19,236.23,6.79,0.0,0.0,55.0,1.605,18.1,65.4,18.6,0.5,,,6,2,,7,,0,Medium,0.5
2026-07-08 07:00:00,2.183,0.187,237.83,9.18,0.0,17.7,55.0,2.183,18.3,68.2,19.0,0.5,,,7,2,,7,,0,Medium,0.5
2026-07-08 08:00:00,2.606,0.546,240.09,10.85,0.0,14.6,55.0,2.606,18.9,61.4,19.3,0.5,,,8,2,,7,,0,Medium,0.5
2026-07-08 09:00:00,2.3,0.224,238.35,9.65,0.0,15.7,55.0,2.3,19.9,61.4,20.6,0.5,,,9,2,,7,,0,Medium,0.5
2026-07-08 10:00:00,1.735,0.353,240.88,7.2,0.0,0.0,55.0,1.735,20.5,59.8,21.2,0.15,,,10,2,,7,,0,Low,0.15
2026-07-08 11:00:00,0.956,0.105,243.35,3.93,0.0,0.0,55.0,0.956,21.7,56.2,22.5,0.15,,,11,2,,7,,0,Low,0.15
2026-07-08 12:00:00,0.726,0.148,241.04,3.01,0.0,0.0,55.0,0.726,22.8,54.7,23.8,0.15,,,12,2,,7,,0,Low,0.15
2026-07-08 13:00:00,0.8,0.163,243.98,3.28,0.0,0.0,55.0,0.8,23.8,55.3,25.2,0.15,,,13,2,,7,,0,Low,0.15
2026-07-08 14:00:00,0.873,0.107,237.65,3.67,0.0,0.0,55.0,0.873,25.0,50.7,26.3,0.15,,,14,2,,7,,0,Low,0.15
2026-07-08 15:00:00,1.174,0.1,239.91,4.89,0.0,0.0,55.0,1.174,26.0,48.2,27.3,0.15,,,15,2,,7,,0,Low,0.15
2026-07-08 16:00:00,1.39,0.274,241.64,5.75,0.0,0.0,55.0,1.39,26.7,50.6,28.5,0.15,,,16,2,,7,,0,Low,0.15
2026-07-08 17:00:00,1.935,0.197,243.03,7.96,0.0,0.0,55.0,1.935,26.4,48.5,27.9,0.5,,,17,2,,7,,0,Medium,0.5
2026-07-08 18:00:00,3.106,0.596,238.94,13.0,12.8,0.0,55.0,3.106,26.3,49.8,27.9,0.85,,,18,2,,7,,0,High,0.85
2026-07-08 19:00:00,3.737,0.502,239.69,15.59,10.5,0.0,55.0,3.737,26.1,50.4,27.7,0.85,,,19,2,,7,,0,High,0.85
2026-07-08 20:00:00,3.647,0.593,241.51,15.1,4.5,0.0,55.0,3.647,25.5,47.8,26.6,0.85,,,20,2,,7,,0,High,0.85
2026-07-08 21:00:00,3.478,0.378,237.86,14.62,16.0,0.0,55.0,3.478,24.8,54.3,26.4,0.85,,,21,2,,7,,0,High,0.85
2026-07-08 22:00:00,2.769,0.448,240.57,11.51,0.0,0.0,55.0,2.769,23.3,54.6,24.4,0.85,,,22,2,,7,,0,High,0.85
2026-07-08 23:00:00,1.744,0.178,244.1,7.14,0.0,0.0,55.0,1.744,22.1,58.8,23.2,0.5,,,23,2,,7,,0,Medium,0.5
2026-07-09 00:00:00,0.714,0.057,238.85,2.99,0.0,0.0,55.0,0.714,21.3,62.6,22.5,0.15,,,0,3,,7,,0,Low,0.15
2026-07-09 01:00:00,0.686,0.035,239.51,2.86,0.0,0.0,55.0,0.686,19.9,64.0,20.8,0.15,,,1,3,,7,,0,Low,0.15
2026-07-09 02:00:00,0.693,0.118,240.7,2.88,0.0,0.0,55.0,0.693,19.0,62.0,19.5,0.15,,,2,3,,7,,0,Low,0.15
2026-07-09 03:00:00,0.71,0.098,240.61,2.95,0.0,0.0,55.0,0.71,18.6,64.4,19.1,0.15,,,3,3,,7,,0,Low,0.15
2026-07-09 04:00:00,0.799,0.048,239.85,3.33,0.0,0.0,55.0,0.799,18.2,61.8,18.5,0.15,,,4,3,,7,,0,Low,0.15
2026-07-09 05:00:00,0.821,0.094,242.44,3.39,0.0,0.0,55.0,0.821,17.3,66.1,17.6,0.15,,,5,3,,7,,0,Low,0.15
2026-07-09 06:00:00,3.643,0.245,237.63,15.33,0.0,0.0,55.0,3.643,17.6,66.8,18.0,0.5,,,6,3,,7,,0,Medium,0.5
2026-07-09 07:00:00,2.251,0.118,239.07,9.42,0.0,8.4,55.0,2.251,17.9,63.2,18.2,0.5,,,7,3,,7,,0,Medium,0.5
2026-07-09 08:00:00,2.61,0.491,235.74,11.07,0.0,4.3,55.0,2.61,19.0,63.8,19.6,0.5,,,8,3,,7,,0,Medium,0.5
2026-07-09 09:00:00,2.263,0.377,244.07,9.27,0.0,13.5,55.0,2.263,20.1,59.7,20.7,0.5,,,9,3,,7,,0,Medium,0.5
2026-07-09 10:00:00,1.338,0.192,240.09,5.57,0.0,0.0,55.0,1.338,21.1,62.5,22.2,0.15,,,10,3,,7,,0,Low,0.15
2026-07-09 11:00:00,0.935,0.163,239.49,3.9,0.0,0.0,55.0,0.935,21.5,59.6,22.5,0.15,,,11,3,,7,,0,Low,0.15
2026-07-09 12:00:00,0.643,0.054,240.31,2.68,0.0,0.0,55.0,0.643,22.2,57.4,23.3,0.15,,,12,3,,7,,0,Low,0.15
2026-07-09 13:00:00,0.785,0.122,239.09,3.29,0.0,0.0,55.0,0.785,23.8,52.2,24.9,0.15,,,13,3,,7,,0,Low,0.15
2026-07-09 14:00:00,0.919,0.162,240.2,3.82,0.0,0.0,55.0,0.919,24.8,53.6,26.3,0.15,,,14,3,,7,,0,Low,0.15
2026-07-09 15:00:00,1.051,0.216,235.24,4.47,0.0,0.0,55.0,1.051,26.3,49.0,27.8,0.15,,,15,3,,7,,0,Low,0.15
2026-07-09 16:00:00,1.419,0.119,241.81,5.87,0.0,0.0,55.0,1.419,26.8,47.7,28.3,0.15,,,16,3,,7,,0,Low,0.15
2026-07-09 17:00:00,2.06,0.435,238.85,8.62,0.0,0.0,55.0,2.06,27.3,47.9,29.0,0.5,,,17,3,,7,,0,Medium,0.5
2026-07-09 18:00:00,3.049,0.333,239.15,12.75,13.1,0.0,55.0,3.049,26.9,49.6,28.7,0.85,,,18,3,,7,,0,High,0.85
2026-07-09 19:00:00,3.684,0.512,239.58,15.38,9.4,0.0,55.0,3.684,26.3,48.0,27.7,0.85,,,19,3,,7,,0,High,0.85
2026-07-09 20:00:00,3.67,0.271,241.3,15.21,3.9,0.0,55.0,3.67,25.7,50.1,27.1,0.85,,,20,3,,7,,0,High,0.85
2026-07-09 21:00:00,3.575,0.183,238.12,15.01,12.7,0.0,55.0,3.575,24.2,55.3,25.7,0.85,,,21,3,,7,,0,High,0.85
2026-07-09 22:00:00,2.755,0.435,237.16,11.62,0.0,0.0,55.0,2.755,23.0,56.1,24.2,0.85,,,22,3,,7,,0,High,0.85
2026-07-09 23:00:00,1.624,0.23,237.31,6.85,0.0,0.0,55.0,1.624,22.0,52.7,22.6,0.5,,,23,3,,7,,0,Medium,0.5
2026-07-10 00:00:00,0.787,0.112,238.96,3.29,0.0,0.0,55.0,0.787,20.7,56.0,21.2,0.15,,,0,4,,7,,0,Low,0.15
2026-07-10 01:00:00,0.768,0.098,244.53,3.14,0.0,0.0,55.0,0.768,19.7,60.5,20.3,0.15,,,1,4,,7,,0,Low,0.15
2026-07-10 02:00:00,0.671,0.082,241.02,2.79,0.0,0.0,55.0,0.671,18.2,64.5,18.6,0.15,,,2,4,,7,,0,Low,0.15
2026-07-10 03:00:00,0.585,0.09,241.45,2.42,0.0,0.0,55.0,0.585,18.4,65.5,19.0,0.15,,,3,4,,7,,0,Low,0.15
2026-07-10 04:00:00,0.723,0.15,241.67,2.99,0.0,0.0,55.0,0.723,18.7,60.3,19.0,0.15,,,4,4,,7,,0,Low,0.15
2026-07-10 05:00:00,0.962,0.141,241.65,3.98,0.0,0.0,55.0,0.962,17.7,65.4,18.1,0.15,,,5,4,,7,,0,Low,0.15
2026-07-10 06:00:00,1.556,0.263,237.81,6.54,0.0,0.0,55.0,1.556,17.7,64.5,18.0,0.5,,,6,4,,7,,0,Medium,0.5
2026-07-10 07:00:00,5.752,1.196,245.95,23.39,0.0,1.2,55.0,5.752,18.8,61.5,19.2,0.5,,,7,4,,7,,0,Medium,0.5
2026-07-10 08:00:00,2.651,0.541,238.3,11.13,0.0,18.6,55.0,2.651,19.3,64.2,20.0,0.5,,,8,4,,7,,0,Medium,0.5
2026-07-10 09:00:00,2.281,0.199,242.79,9.39,0.0,16.6,55.0,2.281,20.1,58.4,20.6,0.5,,,9,4,,7,,0,Medium,0.5
2026-07-10 10:00:00,1.23,0.091,243.62,5.05,0.0,0.0,55.0,1.23,21.0,59.4,21.9,0.15,,,10,4,,7,,0,Low,0.15
2026-07-10 11:00:00,0.969,0.112,238.42,4.07,0.0,0.0,55.0,0.969,22.4,55.2,23.3,0.15,,,11,4,,7,,0,Low,0.15
2026-07-10 12:00:00,0.863,0.116,240.19,3.59,0.0,0.0,55.0,0.863,23.6,51.5,24.5,0.15,,,12,4,,7,,0,Low,0.15
2026-07-10 13:00:00,0.789,0.105,240.63,3.28,0.0,0.0,55.0,0.789,24.8,53.2,26.3,0.15,,,13,4,,7,,0,Low,0.15
2026-07-10 14:00:00,0.819,0.06,235.07,3.48,0.0,0.0,55.0,0.819,24.7,52.2,26.0,0.15,,,14,4,,7,,0,Low,0.15
2026-07-10 15:00:00,1.14,0.081,239.99,4.75,0.0,0.0,55.0,1.14,24.8,54.6,26.4,0.15,,,15,4,,7,,0,Low,0.15
2026-07-10 16:00:00,1.252,0.091,242.89,5.16,0.0,0.0,55.0,1.252,24.9,52.1,26.3,0.15,,,16,4,,7,,0,Low,0.15
2026-07-10 17:00:00,2.016,0.353,238.87,8.44,0.0,0.0,55.0,2.016,25.6,52.4,27.3,0.5,,,17,4,,7,,0,Medium,0.5
2026-07-10 18:00:00,2.827,0.502,238.43,11.86,18.8,0.0,55.0,2.827,26.2,47.8,27.5,0.85,,,18,4,,7,,0,High,0.85
2026-07-10 19:00:00,3.527,0.294,242.86,14.52,7.5,0.0,55.0,3.527,25.6,51.7,27.2,0.85,,,19,4,,7,,0,High,0.85
2026-07-10 20:00:00,3.787,0.359,234.46,16.15,16.8,0.0,55.0,3.787,24.9,51.9,26.3,0.85,,,20,4,,7,,0,High,0.85
2026-07-10 21:00:00,3.436,0.33,241.12,14.25,12.2,0.0,55.0,3.436,24.4,52.3,25.7,0.85,,,21,4,,7,,0,High,0.85
2026-07-10 22:00:00,6.072,0.735,236.91,25.63,0.0,0.0,55.0,6.072,23.4,53.3,24.4,0.85,,,22,4,,7,,0,High,0.85
2026-07-10 23:00:00,1.634,0.311,238.43,6.85,0.0,0.0,55.0,1.634,22.1,56.1,23.0,0.5,,,23,4,,7,,0,Medium,0.5
2026-07-11 00:00:00,0.796,0.071,241.46,3.29,0.0,0.0,55.0,0.796,20.6,60.5,21.4,0.15,,,0,5,,7,,1,Low,0.15
2026-07-11 01:00:00,0.576,0.111,237.52,2.43,0.0,0.0,55.0,0.576,19.4,58.5,19.7,0.15,,,1,5,,7,,1,Low,0.15
2026-07-11 02:00:00,0.744,0.053,243.67,3.05,0.0,0.0,55.0,0.744,19.5,63.7,20.3,0.15,,,2,5,,7,,1,Low,0.15
2026-07-11 03:00:00,0.735,0.073,240.9,3.05,0.0,0.0,55.0,0.735,18.6,60.4,18.9,0.15,,,3,5,,7,,1,Low,0.15
2026-07-11 04:00:00,0.68,0.134,242.37,2.81,0.0,0.0,55.0,0.68,17.5,65.3,17.8,0.15,,,4,5,,7,,1,Low,0.15
2026-07-11 05:00:00,0.82,0.081,242.57,3.38,0.0,0.0,55.0,0.82,17.9,64.7,18.3,0.15,,,5,5,,7,,1,Low,0.15
2026-07-11 06:00:00,1.637,0.084,235.77,6.94,0.0,0.0,55.0,1.637,17.5,66.6,17.9,0.5,,,6,5,,7,,1,Medium,0.5
2026-07-11 07:00:00,2.4,0.337,244.8,9.8,0.0,15.0,55.0,2.4,17.3,67.1,17.7,0.5,,,7,5,,7,,1,Medium,0.5
2026-07-11 08:00:00,2.872,0.416,238.9,12.02,0.0,5.2,55.0,2.872,18.4,66.8,19.1,0.5,,,8,5,,7,,1,Medium,0.5
2026-07-11 09:00:00,2.476,0.36,244.97,10.11,0.0,8.0,55.0,2.476,18.7,62.6,19.1,0.5,,,9,5,,7,,1,Medium,0.5
2026-07-11 10:00:00,1.684,0.254,239.74,7.03,0.0,0.0,55.0,1.684,19.8,59.9,20.4,0.5,,,10,5,,7,,1,Medium,0.5
2026-07-11 11:00:00,1.467,0.262,242.61,6.05,0.0,0.0,55.0,1.467,21.2,57.2,21.9,0.85,,,11,5,,7,,1,High,0.85
2026-07-11 12:00:00,1.169,0.139,245.93,4.75,0.0,0.0,55.0,1.169,22.6,55.8,23.6,0.85,,,12,5,,7,,1,High,0.85
2026-07-11 13:00:00,1.405,0.245,241.54,5.82,0.0,0.0,55.0,1.405,24.3,54.0,25.7,0.85,,,13,5,,7,,1,High,0.85
2026-07-11 14:00:00,1.416,0.078,236.61,5.99,0.0,0.0,55.0,1.416,25.2,52.2,26.7,0.85,,,14,5,,7,,1,High,0.85
2026-07-11 15:00:00,1.622,0.277,239.72,6.77,0.0,0.0,55.0,1.622,25.7,46.6,26.8,0.85,,,15,5,,7,,1,High,0.85
2026-07-11 16:00:00,1.582,0.211,242.68,6.52,0.0,0.0,55.0,1.582,25.9,50.3,27.4,0.5,,,16,5,,7,,1,Medium,0.5
2026-07-11 17:00:00,2.131,0.198,240.02,8.88,0.0,0.0,55.0,2.131,26.6,46.4,27.9,0.5,,,17,5,,7,,1,Medium,0.5
2026-07-11 18:00:00,3.19,0.364,240.2,13.28,12.9,0.0,55.0,3.19,26.0,49.3,27.5,0.85,,,18,5,,7,,1,High,0.85
2026-07-11 19:00:00,3.895,0.383,241.68,16.12,20.5,0.0,55.0,3.895,24.9,52.5,26.3,0.85,,,19,5,,7,,1,High,0.85
2026-07-11 20:00:00,4.125,0.524,235.06,17.55,1.1,0.0,55.0,4.125,23.4,55.9,24.7,0.85,,,20,5,,7,,1,High,0.85
2026-07-11 21:00:00,3.641,0.618,241.81,15.06,24.0,0.0,55.0,3.641,22.4,59.7,23.7,0.85,,,21,5,,7,,1,High,0.85
2026-07-11 22:00:00,2.84,0.265,236.62,12.0,0.0,0.0,55.0,2.84,21.5,60.3,22.6,0.85,,,22,5,,7,,1,High,0.85
2026-07-11 23:00:00,1.76,0.138,239.5,7.35,0.0,0.0,55.0,1.76,20.7,59.1,21.4,0.5,,,23,5,,7,,1,Medium,0.5
2026-07-12 00:00:00,0.643,0.063,241.32,2.66,0.0,0.0,55.0,0.643,19.7,60.5,20.3,0.15,,,0,6,,7,,1,Low,0.15
2026-07-12 01:00:00,0.646,0.118,235.77,2.74,0.0,0.0,55.0,0.646,18.8,64.1,19.4,0.15,,,1,6,,7,,1,Low,0.15
2026-07-12 02:00:00,0.818,0.121,239.34,3.42,0.0,0.0,55.0,0.818,18.0,63.8,18.3,0.15,,,2,6,,7,,1,Low,0.15
2026-07-12 03:00:00,0.67,0.084,242.17,2.77,0.0,0.0,55.0,0.67,18.2,62.4,18.5,0.15,,,3,6,,7,,1,Low,0.15
2026-07-12 04:00:00,0.701,0.149,240.95,2.91,0.0,0.0,55.0,0.701,17.4,66.0,17.7,0.15,,,4,6,,7,,1,Low,0.15
2026-07-12 05:00:00,1.031,0.055,243.52,4.23,0.0,0.0,55.0,1.031,17.6,65.5,17.9,0.15,,,5,6,,7,,1,Low,0.15
2026-07-12 06:00:00,1.737,0.104,239.84,7.24,0.0,0.0,55.0,1.737,17.4,64.3,17.6,0.5,,,6,6,,7,,1,Medium,0.5
2026-07-12 07:00:00,2.538,0.509,234.96,10.8,0.0,13.0,55.0,2.538,18.1,65.1,18.6,0.5,,,7,6,,7,,1,Medium,0.5
2026-07-12 08:00:00,2.817,0.562,243.69,11.56,0.0,10.1,55.0,2.817,17.5,63.8,17.7,0.5,,,8,6,,7,,1,Medium,0.5
2026-07-12 09:00:00,2.563,0.183,240.82,10.64,0.0,11.2,55.0,2.563,19.0,63.6,19.6,0.5,,,9,6,,7,,1,Medium,0.5
2026-07-12 10:00:00,1.601,0.105,239.09,6.7,0.0,0.0,55.0,1.601,20.6,60.9,21.5,0.5,,,10,6,,7,,1,Medium,0.5
2026-07-12 11:00:00,1.532,0.19,238.67,6.42,0.0,0.0,55.0,1.532,22.2,58.8,23.4,0.85,,,11,6,,7,,1,High,0.85
2026-07-12 12:00:00,3.237,0.208,237.85,13.61,0.0,0.0,55.0,3.237,23.0,56.8,24.3,0.85,,,12,6,,7,,1,High,0.85
2026-07-12 13:00:00,1.335,0.172,239.42,5.58,0.0,0.0,55.0,1.335,24.1,54.7,25.5,0.85,,,13,6,,7,,1,High,0.85
2026-07-12 14:00:00,1.347,0.153,241.53,5.58,0.0,0.0,55.0,1.347,25.5,51.6,27.0,0.85,,,14,6,,7,,1,High,0.85
2026-07-12 15:00:00,1.665,0.224,242.57,6.87,0.0,0.0,55.0,1.665,25.7,47.5,26.9,0.85,,,15,6,,7,,1,High,0.85
2026-07-12 16:00:00,1.435,0.226,236.53,6.06,0.0,0.0,55.0,1.435,26.1,46.9,27.3,0.5,,,16,6,,7,,1,Medium,0.5
2026-07-12 17:00:00,2.138,0.25,241.83,8.84,0.0,0.0,55.0,2.138,26.5,50.7,28.3,0.5,,,17,6,,7,,1,Medium,0.5
2026-07-12 18:00:00,3.254,0.538,239.28,13.6,18.7,0.0,55.0,3.254,26.7,51.4,28.6,0.85,,,18,6,,7,,1,High,0.85
2026-07-12 19:00:00,3.984,0.644,238.07,16.73,24.2,0.0,55.0,3.984,26.2,50.8,27.9,0.85,,,19,6,,7,,1,High,0.85
2026-07-12 20:00:00,4.059,0.234,240.61,16.87,18.7,0.0,55.0,4.059,25.0,57.3,27.0,0.85,,,20,6,,7,,1,High,0.85
2026-07-12 21:00:00,3.784,0.222,247.19,15.31,1.7,0.0,55.0,3.784,24.7,47.6,25.6,0.85,,,21,6,,7,,1,High,0.85
2026-07-12 22:00:00,2.798,0.349,238.41,11.74,0.0,0.0,55.0,2.798,23.3,53.8,24.4,0.85,,,22,6,,7,,1,High,0.85
2026-07-12 23:00:00,1.847,0.198,239.47,7.71,0.0,0.0,55.0,1.847,21.6,55.5,22.3,0.5,,,23,6,,7,,1,Medium,0.5
2026-07-13 00:00:00,0.748,0.136,241.62,3.1,0.0,0.0,55.0,0.748,20.7,62.9,21.8,0.15,,,0,0,,7,,0,Low,0.15
2026-07-13 01:00:00,0.537,0.098,243.92,2.2,0.0,0.0,55.0,0.537,19.5,59.7,20.0,0.15,,,1,0,,7,,0,Low,0.15
2026-07-13 02:00:00,0.8,0.091,241.1,3.32,0.0,0.0,55.0,0.8,18.5,59.8,18.7,0.15,,,2,0,,7,,0,Low,0.15
2026-07-13 03:00:00,0.765,0.045,238.65,3.21,0.0,0.0,55.0,0.765,18.1,62.5,18.4,0.15,,,3,0,,7,,0,Low,0.15
2026-07-13 04:00:00,0.803,0.052,241.62,3.33,0.0,0.0,55.0,0.803,17.9,63.1,18.2,0.15,,,4,0,,7,,0,Low,0.15
2026-07-13 05:00:00,0.797,0.145,238.89,3.34,0.0,0.0,55.0,0.797,16.7,64.3,16.7,0.15,,,5,0,,7,,0,Low,0.15
2026-07-13 06:00:00,1.567,0.289,240.65,6.51,0.0,0.0,55.0,1.567,17.0,65.1,17.2,0.5,,,6,0,,7,,0,Medium,0.5
2026-07-13 07:00:00,2.191,0.353,242.16,9.05,0.0,15.4,55.0,2.191,17.9,63.9,18.2,0.5,,,7,0,,7,,0,Medium,0.5
2026-07-13 08:00:00,2.647,0.198,236.89,11.18,0.0,7.8,55.0,2.647,19.2,68.4,20.2,0.5,,,8,0,,7,,0,Medium,0.5
2026-07-13 09:00:00,2.263,0.15,232.77,9.72,0.0,13.9,55.0,2.263,20.5,66.0,21.7,0.5,,,9,0,,7,,0,Medium,0.5
2026-07-13 10:00:00,4.887,0.8,241.51,20.24,0.0,0.0,55.0,4.887,21.2,60.3,22.2,0.15,,,10,0,,7,,0,Low,0.15
2026-07-13 11:00:00,1.039,0.178,241.7,4.3,0.0,0.0,55.0,1.039,21.8,56.1,22.6,0.15,,,11,0,,7,,0,Low,0.15
2026-07-13 12:00:00,0.898,0.059,239.62,3.75,0.0,0.0,55.0,0.898,22.9,57.8,24.2,0.15,,,12,0,,7,,0,Low,0.15
2026-07-13 13:00:00,0.971,0.21,240.18,4.04,0.0,0.0,55.0,0.971,24.3,50.3,25.3,0.15,,,13,0,,7,,0,Low,0.15
2026-07-13 14:00:00,1.016,0.091,240.19,4.23,0.0,0.0,55.0,1.016,25.1,55.0,26.9,0.15,,,14,0,,7,,0,Low,0.15
2026-07-13 15:00:00,1.152,0.087,242.57,4.75,0.0,0.0,55.0,1.152,25.5,52.5,27.1,0.15,,,15,0,,7,,0,Low,0.15
2026-07-13 16:00:00,1.227,0.11,246.24,4.98,0.0,0.0,55.0,1.227,25.8,47.7,27.0,0.15,,,16,0,,7,,0,Low,0.15
2026-07-13 17:00:00,2.016,0.284,240.36,8.39,0.0,0.0,55.0,2.016,25.9,47.4,27.1,0.5,,,17,0,,7,,0,Medium,0.5
2026-07-13 18:00:00,3.027,0.186,240.64,12.58,19.8,0.0,55.0,3.027,25.5,50.1,26.9,0.85,,,18,0,,7,,0,High,0.85
2026-07-13 19:00:00,3.65,0.68,238.68,15.29,8.0,0.0,55.0,3.65,25.4,49.2,26.7,0.85,,,19,0,,7,,0,High,0.85
2026-07-13 20:00:00,3.828,0.222,236.6,16.18,10.6,0.0,55.0,3.828,25.5,51.0,27.0,0.85,,,20,0,,7,,0,High,0.85
2026-07-13 21:00:00,3.558,0.387,242.1,14.7,0.9,0.0,55.0,3.558,24.5,55.4,26.1,0.85,,,21,0,,7,,0,High,0.85
2026-07-13 22:00:00,2.653,0.286,238.81,11.11,0.0,0.0,55.0,2.653,23.5,56.3,24.9,0.85,,,22,0,,7,,0,High,0.85
2026-07-13 23:00:00,1.695,0.198,243.14,6.97,0.0,0.0,55.0,1.695,21.4,55.8,22.1,0.5,,,23,0,,7,,0,Medium,0.5
2026-07-14 00:00:00,0.722,0.053,241.41,2.99,0.0,0.0,55.0,0.722,20.3,61.9,21.2,0.15,,,0,1,,7,,0,Low,0.15
2026-07-14 01:00:00,0.658,0.131,237.89,2.77,0.0,0.0,55.0,0.658,19.4,61.6,20.0,0.15,,,1,1,,7,,0,Low,0.15
2026-07-14 02:00:00,0.521,0.114,242.8,2.14,0.0,0.0,55.0,0.521,18.3,68.5,19.0,0.15,,,2,1,,7,,0,Low,0.15
2026-07-14 03:00:00,0.579,0.052,241.0,2.4,0.0,0.0,55.0,0.579,17.2,64.6,17.4,0.15,,,3,1,,7,,0,Low,0.15
2026-07-14 04:00:00,0.79,0.137,240.97,3.28,0.0,0.0,55.0,0.79,17.7,64.7,18.0,0.15,,,4,1,,7,,0,Low,0.15
2026-07-14 05:00:00,4.263,0.364,239.94,17.77,0.0,0.0,55.0,4.263,17.2,65.4,17.4,0.15,,,5,1,,7,,0,Low,0.15
2026-07-14 06:00:00,1.564,0.189,236.71,6.61,0.0,0.0,55.0,1.564,17.4,64.1,17.6,0.5,,,6,1,,7,,0,Medium,0.5
2026-07-14 07:00:00,2.336,0.344,241.99,9.65,0.0,2.4,55.0,2.336,17.9,64.9,18.3,0.5,,,7,1,,7,,0,Medium,0.5
2026-07-14 08:00:00,2.646,0.333,240.02,11.02,0.0,13.7,55.0,2.646,18.5,62.5,18.9,0.5,,,8,1,,7,,0,Medium,0.5
2026-07-14 09:00:00,2.34,0.505,238.12,9.83,0.0,10.8,55.0,2.34,19.2,63.3,19.8,0.5,,,9,1,,7,,0,Medium,0.5
2026-07-14 10:00:00,1.389,0.18,241.38,5.76,0.0,0.0,55.0,1.389,20.6,61.6,21.5,0.15,,,10,1,,7,,0,Low,0.15
2026-07-14 11:00:00,1.023,0.129,242.53,4.22,0.0,0.0,55.0,1.023,21.9,55.4,22.7,0.15,,,11,1,,7,,0,Low,0.15
2026-07-14 12:00:00,0.777,0.083,239.88,3.24,0.0,0.0,55.0,0.777,22.9,54.1,23.9,0.15,,,12,1,,7,,0,Low,0.15
2026-07-14 13:00:00,0.733,0.104,242.74,3.02,0.0,0.0,55.0,0.733,24.5,52.3,25.8,0.15,,,13,1,,7,,0,Low,0.15
2026-07-14 14:00:00,1.07,0.148,241.64,4.43,0.0,0.0,55.0,1.07,25.4,52.7,27.0,0.15,,,14,1,,7,,0,Low,0.15
2026-07-14 15:00:00,1.019,0.142,235.67,4.33,0.0,0.0,55.0,1.019,26.5,45.2,27.6,0.15,,,15,1,,7,,0,Low,0.15
2026-07-14 16:00:00,1.325,0.158,242.44,5.46,0.0,0.0,55.0,1.325,26.3,48.3,27.7,0.15,,,16,1,,7,,0,Low,0.15
2026-07-14 17:00:00,2.096,0.142,243.01,8.63,0.0,0.0,55.0,2.096,27.1,48.0,28.8,0.5,,,17,1,,7,,0,Medium,0.5
2026-07-14 18:00:00,3.071,0.341,240.01,12.8,7.4,0.0,55.0,3.071,27.4,48.0,29.2,0.85,,,18,1,,7,,0,High,0.85
2026-07-14 19:00:00,3.516,0.32,241.03,14.59,1.1,0.0,55.0,3.516,26.5,51.2,28.3,0.85,,,19,1,,7,,0,High,0.85
2026-07-14 20:00:00,3.918,0.461,240.47,16.29,24.0,0.0,55.0,3.918,25.6,50.7,27.1,0.85,,,20,1,,7,,0,High,0.85
2026-07-14 21:00:00,3.462,0.737,235.96,14.67,21.7,0.0,55.0,3.462,25.3,51.6,26.8,0.85,,,21,1,,7,,0,High,0.85
2026-07-14 22:00:00,2.859,0.491,238.92,11.96,0.0,0.0,55.0,2.859,23.8,56.7,25.3,0.85,,,22,1,,7,,0,High,0.85
