Date;Time;Global_active_power;Global_reactive_power;Voltage;Global_intensity;Sub_metering_1;Sub_metering_2;Sub_metering_3;Temperature_C;Humidity_pct;Occupancy_Ratio
06/07/2026;10:00:00;2.74;0.445;236.91;11.57;0.0;0.0;55.0;30.0;52.6;0.76
06/07/2026;11:00:00;2.27;0.334;235.05;9.66;0.0;0.0;55.0;33.3;41.4;0.77
06/07/2026;12:00:00;1.976;0.356;240.54;8.21;0.0;0.0;55.0;32.3;57.8;0.7
06/07/2026;13:00:00;2.135;0.371;241.08;8.86;0.0;0.0;55.0;34.0;42.5;0.73
06/07/2026;14:00:00;2.497;0.426;237.35;10.52;0.0;0.0;55.0;37.1;44.7;0.69
06/07/2026;15:00:00;2.467;0.493;237.91;10.37;0.0;0.0;55.0;36.5;46.0;0.75
06/07/2026;16:00:00;2.636;0.475;240.22;10.97;0.0;0.0;55.0;36.2;41.8;0.7
06/07/2026;17:00:00;2.814;0.257;240.06;11.72;0.0;0.0;55.0;33.6;36.3;0.65
06/07/2026;18:00:00;3.656;0.725;242.89;15.05;9.6;0.0;55.0;34.4;47.9;0.65
06/07/2026;19:00:00;3.856;0.413;243.17;15.86;5.2;0.0;55.0;32.1;44.9;0.31
06/07/2026;20:00:00;3.952;0.81;238.13;16.6;5.9;0.0;55.0;31.0;50.2;0.28
06/07/2026;21:00:00;3.729;0.709;239.81;15.55;14.6;0.0;55.0;30.6;49.3;0.27
06/07/2026;22:00:00;2.842;0.178;237.2;11.98;0.0;0.0;55.0;27.8;53.5;0.3
06/07/2026;23:00:00;2.492;0.451;244.21;10.21;0.0;0.0;55.0;29.7;58.4;0.22
07/07/2026;00:00:00;0.961;0.13;240.75;3.99;0.0;0.0;55.0;26.2;50.7;0.12
07/07/2026;01:00:00;0.963;0.208;242.78;3.97;0.0;0.0;55.0;26.6;50.8;0.12
07/07/2026;02:00:00;1.158;0.148;238.98;4.85;0.0;0.0;55.0;27.4;44.2;0.12
07/07/2026;03:00:00;0.948;0.058;242.86;3.9;0.0;0.0;55.0;26.5;52.2;0.12
07/07/2026;04:00:00;0.703;0.07;242.08;2.9;0.0;0.0;55.0;23.1;58.0;0.12
07/07/2026;05:00:00;1.114;0.137;243.58;4.57;0.0;0.0;55.0;26.3;50.9;0.12
07/07/2026;06:00:00;1.942;0.293;236.24;8.22;0.0;0.0;55.0;27.7;54.3;0.29
07/07/2026;07:00:00;2.715;0.206;240.21;11.3;0.0;11.4;55.0;28.8;50.4;0.27
07/07/2026;08:00:00;3.271;0.45;243.07;13.46;0.0;6.0;55.0;27.0;46.3;0.78
07/07/2026;09:00:00;3.137;0.415;237.38;13.22;0.0;4.1;55.0;29.0;52.7;0.71
07/07/2026;10:00:00;2.478;0.476;241.46;10.26;0.0;0.0;55.0;32.8;47.1;0.7
07/07/2026;11:00:00;2.143;0.217;241.6;8.87;0.0;0.0;55.0;31.4;49.9;0.61
07/07/2026;12:00:00;1.964;0.248;241.96;8.12;0.0;0.0;55.0;33.1;45.1;0.61
07/07/2026;13:00:00;2.305;0.268;240.93;9.57;0.0;0.0;55.0;36.7;41.8;0.71
07/07/2026;14:00:00;2.191;0.345;241.73;9.06;0.0;0.0;55.0;34.8;47.4;0.59
07/07/2026;15:00:00;2.272;0.437;241.21;9.42;0.0;0.0;55.0;33.9;46.1;0.71
07/07/2026;16:00:00;2.27;0.374;243.32;9.33;0.0;0.0;55.0;33.5;56.2;0.61
07/07/2026;17:00:00;3.01;0.388;237.99;12.65;0.0;0.0;55.0;34.8;50.5;0.65
07/07/2026;18:00:00;3.52;0.558;240.95;14.61;8.1;0.0;55.0;31.5;51.9;0.57
07/07/2026;19:00:00;3.756;0.394;243.41;15.43;11.6;0.0;55.0;32.1;47.8;0.33
07/07/2026;20:00:00;4.226;0.315;237.81;17.77;14.7;0.0;55.0;31.8;38.8;0.31
07/07/2026;21:00:00;3.663;0.382;238.06;15.39;22.5;0.0;55.0;31.9;44.8;0.24
07/07/2026;22:00:00;3.14;0.394;241.47;13.0;0.0;0.0;55.0;29.7;47.4;0.33
07/07/2026;23:00:00;1.887;0.235;243.87;7.74;0.0;0.0;55.0;26.4;51.9;0.26
08/07/2026;00:00:00;1.105;0.194;239.62;4.61;0.0;0.0;55.0;28.2;51.6;0.12
08/07/2026;01:00:00;1.092;0.228;240.27;4.54;0.0;0.0;55.0;25.2;57.5;0.12
08/07/2026;02:00:00;0.889;0.103;241.02;3.69;0.0;0.0;55.0;23.3;57.1;0.12
08/07/2026;03:00:00;0.841;0.054;238.64;3.52;0.0;0.0;55.0;24.7;60.4;0.12
08/07/2026;04:00:00;1.189;0.066;246.14;4.83;0.0;0.0;55.0;27.3;51.0;0.12
08/07/2026;05:00:00;1.168;0.059;237.41;4.92;0.0;0.0;55.0;25.9;55.0;0.12
08/07/2026;06:00:00;1.701;0.356;240.25;7.08;0.0;0.0;55.0;26.5;54.9;0.24
08/07/2026;07:00:00;2.906;0.637;240.3;12.09;0.0;8.5;55.0;30.0;51.7;0.26
08/07/2026;08:00:00;3.329;0.196;233.87;14.23;0.0;3.1;55.0;26.6;59.6;0.76
08/07/2026;09:00:00;2.989;0.331;237.64;12.58;0.0;17.7;55.0;28.1;56.0;0.72
08/07/2026;10:00:00;2.646;0.433;236.21;11.2;0.0;0.0;55.0;28.9;44.7;0.75
08/07/2026;11:00:00;5.871;0.472;242.02;24.26;0.0;0.0;55.0;33.1;47.4;0.56
08/07/2026;12:00:00;2.181;0.329;235.26;9.27;0.0;0.0;55.0;33.8;47.3;0.71
08/07/2026;13:00:00;2.56;0.482;242.64;10.55;0.0;0.0;55.0;36.6;55.8;0.81
08/07/2026;14:00:00;2.162;0.424;236.7;9.13;0.0;0.0;55.0;35.2;44.6;0.64
08/07/2026;15:00:00;2.188;0.372;242.69;9.01;0.0;0.0;55.0;34.4;42.0;0.72
08/07/2026;16:00:00;2.557;0.163;236.09;10.83;0.0;0.0;55.0;34.8;48.7;0.7
08/07/2026;17:00:00;5.235;0.572;241.19;21.71;0.0;0.0;55.0;34.5;49.3;0.71
08/07/2026;18:00:00;3.519;0.755;242.62;14.5;14.8;0.0;55.0;31.0;49.2;0.72
08/07/2026;19:00:00;4.46;0.369;241.6;18.46;17.0;0.0;55.0;36.6;44.0;0.33
08/07/2026;20:00:00;4.036;0.513;236.58;17.06;18.3;0.0;55.0;32.1;53.5;0.23
08/07/2026;21:00:00;3.724;0.398;243.16;15.32;12.2;0.0;55.0;30.3;45.9;0.29
08/07/2026;22:00:00;2.817;0.239;241.53;11.66;0.0;0.0;55.0;29.6;49.0;0.3
08/07/2026;23:00:00;2.219;0.233;233.4;9.51;0.0;0.0;55.0;28.6;48.9;0.25
09/07/2026;00:00:00;1.058;0.087;240.31;4.4;0.0;0.0;55.0;26.3;58.9;0.12
09/07/2026;01:00:00;0.892;0.178;247.93;3.6;0.0;0.0;55.0;24.7;56.0;0.12
09/07/2026;02:00:00;0.948;0.076;243.13;3.9;0.0;0.0;55.0;26.1;48.2;0.12
09/07/2026;03:00:00;0.947;0.148;238.6;3.97;0.0;0.0;55.0;25.6;49.1;0.12
09/07/2026;04:00:00;0.932;0.196;241.52;3.86;0.0;0.0;55.0;24.0;64.6;0.12
09/07/2026;05:00:00;1.288;0.273;238.9;5.39;0.0;0.0;55.0;27.8;57.6;0.12
09/07/2026;06:00:00;1.892;0.288;242.84;7.79;0.0;0.0;55.0;26.9;57.1;0.25
09/07/2026;07:00:00;2.765;0.266;237.72;11.63;0.0;13.5;55.0;28.6;51.6;0.24
09/07/2026;08:00:00;3.51;0.323;243.38;14.42;0.0;17.3;55.0;30.8;57.3;0.74
09/07/2026;09:00:00;3.039;0.538;242.58;12.53;0.0;12.3;55.0;30.0;44.9;0.6
09/07/2026;10:00:00;2.561;0.555;241.8;10.59;0.0;0.0;55.0;31.8;52.7;0.65
09/07/2026;11:00:00;2.505;0.158;245.8;10.19;0.0;0.0;55.0;33.7;45.2;0.67
09/07/2026;12:00:00;4.16;0.766;242.82;17.13;0.0;0.0;55.0;32.4;47.2;0.71
09/07/2026;13:00:00;2.053;0.146;242.86;8.45;0.0;0.0;55.0;34.4;50.5;0.57
09/07/2026;14:00:00;2.03;0.204;243.15;8.35;0.0;0.0;55.0;35.0;45.7;0.61
09/07/2026;15:00:00;2.126;0.311;242.0;8.79;0.0;0.0;55.0;33.6;45.4;0.73
09/07/2026;16:00:00;2.563;0.258;241.3;10.62;0.0;0.0;55.0;38.3;41.3;0.62
09/07/2026;17:00:00;2.818;0.452;238.1;11.84;0.0;0.0;55.0;32.2;38.7;0.64
09/07/2026;18:00:00;3.328;0.402;238.14;13.97;6.5;0.0;55.0;31.6;52.9;0.75
09/07/2026;19:00:00;4.09;0.357;241.21;16.95;24.5;0.0;55.0;34.5;41.8;0.22
09/07/2026;20:00:00;4.188;0.587;241.71;17.33;21.3;0.0;55.0;32.4;57.8;0.25
09/07/2026;21:00:00;3.504;0.189;240.05;14.6;23.2;0.0;55.0;28.5;50.2;0.24
09/07/2026;22:00:00;3.027;0.533;238.65;12.68;0.0;0.0;55.0;29.6;57.3;0.24
09/07/2026;23:00:00;2.668;0.37;239.62;11.14;0.0;0.0;55.0;29.7;41.6;0.34
10/07/2026;00:00:00;1.107;0.233;239.85;4.61;0.0;0.0;55.0;26.4;56.9;0.12
10/07/2026;01:00:00;1.167;0.079;240.77;4.85;0.0;0.0;55.0;29.6;55.7;0.12
10/07/2026;02:00:00;0.922;0.161;239.38;3.85;0.0;0.0;55.0;22.6;62.9;0.12
10/07/2026;03:00:00;1.049;0.106;243.26;4.31;0.0;0.0;55.0;26.0;45.9;0.12
10/07/2026;04:00:00;1.394;0.158;239.69;5.82;0.0;0.0;55.0;26.9;49.4;0.12
10/07/2026;05:00:00;1.279;0.14;238.2;5.37;0.0;0.0;55.0;27.0;55.7;0.12
10/07/2026;06:00:00;2.085;0.231;239.77;8.7;0.0;0.0;55.0;26.2;54.2;0.32
10/07/2026;07:00:00;2.658;0.328;236.92;11.22;0.0;13.2;55.0;27.1;54.2;0.26
10/07/2026;08:00:00;3.834;0.205;245.64;15.61;0.0;7.7;55.0;29.4;49.1;0.66
10/07/2026;09:00:00;3.334;0.647;241.84;13.78;0.0;2.9;55.0;31.2;57.2;0.74
10/07/2026;10:00:00;3.024;0.605;239.96;12.6;0.0;0.0;55.0;32.2;61.7;0.64
10/07/2026;11:00:00;2.413;0.137;243.97;9.89;0.0;0.0;55.0;34.1;47.7;0.69
10/07/2026;12:00:00;2.105;0.383;239.43;8.79;0.0;0.0;55.0;32.0;51.1;0.69
10/07/2026;13:00:00;2.295;0.143;239.91;9.57;0.0;0.0;55.0;34.0;47.5;0.65
10/07/2026;14:00:00;1.981;0.371;238.03;8.32;0.0;0.0;55.0;33.4;54.1;0.67
10/07/2026;15:00:00;2.419;0.373;237.37;10.19;0.0;0.0;55.0;34.4;51.0;0.75
10/07/2026;16:00:00;2.574;0.263;240.59;10.7;0.0;0.0;55.0;36.4;40.0;0.65
10/07/2026;17:00:00;2.955;0.456;242.98;12.16;0.0;0.0;55.0;34.5;43.7;0.66
10/07/2026;18:00:00;3.864;0.526;237.54;16.27;6.7;0.0;55.0;37.4;39.4;0.63
10/07/2026;19:00:00;3.956;0.625;239.33;16.53;10.6;0.0;55.0;32.8;61.6;0.27
10/07/2026;20:00:00;4.158;0.544;239.43;17.37;13.0;0.0;55.0;31.4;52.5;0.31
10/07/2026;21:00:00;3.572;0.648;242.16;14.75;1.3;0.0;55.0;30.2;47.3;0.23
10/07/2026;22:00:00;2.773;0.16;238.79;11.61;0.0;0.0;55.0;27.7;48.8;0.23
10/07/2026;23:00:00;1.776;0.193;242.11;7.34;0.0;0.0;55.0;27.4;56.5;0.26
11/07/2026;00:00:00;1.322;0.192;242.0;5.46;0.0;0.0;55.0;28.2;56.4;0.14
11/07/2026;01:00:00;1.221;0.183;238.15;5.13;0.0;0.0;55.0;25.8;57.7;0.14
11/07/2026;02:00:00;0.892;0.07;239.18;3.73;0.0;0.0;55.0;24.0;53.1;0.14
11/07/2026;03:00:00;0.655;0.041;240.23;2.73;0.0;0.0;55.0;23.6;57.0;0.14
11/07/2026;04:00:00;1.058;0.057;238.78;4.43;0.0;0.0;55.0;24.5;55.4;0.14
11/07/2026;05:00:00;1.201;0.144;237.49;5.06;0.0;0.0;55.0;25.8;49.1;0.14
11/07/2026;06:00:00;2.19;0.233;244.15;8.97;0.0;0.0;55.0;28.3;47.2;0.27
11/07/2026;07:00:00;2.848;0.417;235.01;12.12;0.0;18.5;55.0;25.5;56.1;0.29
11/07/2026;08:00:00;3.507;0.443;240.65;14.57;0.0;11.4;55.0;28.2;52.8;0.34
11/07/2026;09:00:00;3.253;0.381;243.82;13.34;0.0;10.7;55.0;30.2;53.0;0.26
11/07/2026;10:00:00;2.225;0.43;237.74;9.36;0.0;0.0;55.0;28.5;55.5;0.29
11/07/2026;11:00:00;1.866;0.291;240.07;7.77;0.0;0.0;55.0;31.2;56.9;0.28
11/07/2026;12:00:00;1.814;0.29;242.53;7.48;0.0;0.0;55.0;32.5;44.5;0.28
11/07/2026;13:00:00;1.774;0.204;231.48;7.67;0.0;0.0;55.0;33.1;51.0;0.35
11/07/2026;14:00:00;1.893;0.345;239.86;7.89;0.0;0.0;55.0;35.1;50.1;0.37
11/07/2026;15:00:00;2.083;0.158;235.6;8.84;0.0;0.0;55.0;34.8;45.0;0.35
11/07/2026;16:00:00;2.087;0.247;242.7;8.6;0.0;0.0;55.0;34.0;47.8;0.34
11/07/2026;17:00:00;2.865;0.166;237.78;12.05;0.0;0.0;55.0;35.0;45.0;0.38
11/07/2026;18:00:00;3.517;0.245;245.0;14.35;9.3;0.0;55.0;36.1;56.0;0.26
11/07/2026;19:00:00;4.328;0.276;237.33;18.24;9.6;0.0;55.0;35.0;47.0;0.28
11/07/2026;20:00:00;4.174;0.522;241.26;17.3;16.9;0.0;55.0;28.4;53.9;0.31
11/07/2026;21:00:00;3.972;0.669;237.55;16.72;9.6;0.0;55.0;30.9;48.4;0.3
11/07/2026;22:00:00;3.24;0.334;239.34;13.54;0.0;0.0;55.0;28.4;49.3;0.31
11/07/2026;23:00:00;2.339;0.128;239.99;9.75;0.0;0.0;55.0;27.7;45.7;0.28
12/07/2026;00:00:00;1.177;0.2;240.07;4.9;0.0;0.0;55.0;25.9;59.2;0.14
12/07/2026;01:00:00;0.996;0.085;244.63;4.07;0.0;0.0;55.0;25.8;57.6;0.14
12/07/2026;02:00:00;0.931;0.161;244.0;3.82;0.0;0.0;55.0;25.4;52.6;0.14
12/07/2026;03:00:00;0.985;0.05;237.9;4.14;0.0;0.0;55.0;24.1;50.6;0.14
12/07/2026;04:00:00;0.931;0.096;240.12;3.88;0.0;0.0;55.0;23.8;56.2;0.14
12/07/2026;05:00:00;1.245;0.194;236.74;5.26;0.0;0.0;55.0;25.0;51.9;0.14
12/07/2026;06:00:00;1.766;0.35;236.1;7.48;0.0;0.0;55.0;26.8;51.8;0.29
12/07/2026;07:00:00;3.09;0.551;238.13;12.97;0.0;18.6;55.0;28.4;45.4;0.29
12/07/2026;08:00:00;3.622;0.458;244.71;14.8;0.0;9.5;55.0;30.0;51.5;0.3
12/07/2026;09:00:00;3.12;0.537;235.27;13.26;0.0;10.7;55.0;29.3;52.2;0.35
12/07/2026;10:00:00;2.619;0.37;241.61;10.84;0.0;0.0;55.0;31.7;54.5;0.37
12/07/2026;11:00:00;2.175;0.41;241.29;9.02;0.0;0.0;55.0;33.9;46.5;0.33
12/07/2026;12:00:00;1.877;0.34;237.92;7.89;0.0;0.0;55.0;35.3;44.5;0.3
12/07/2026;13:00:00;1.804;0.389;241.81;7.46;0.0;0.0;55.0;34.2;39.2;0.3
12/07/2026;14:00:00;1.728;0.117;241.79;7.15;0.0;0.0;55.0;34.5;52.3;0.27
12/07/2026;15:00:00;2.27;0.245;239.9;9.46;0.0;0.0;55.0;35.3;50.6;0.38
12/07/2026;16:00:00;2.268;0.188;239.58;9.46;0.0;0.0;55.0;33.1;48.1;0.34
12/07/2026;17:00:00;2.604;0.409;239.31;10.88;0.0;0.0;55.0;34.0;40.5;0.26
12/07/2026;18:00:00;3.706;0.604;237.64;15.59;0.5;0.0;55.0;34.7;40.6;0.34
12/07/2026;19:00:00;4.339;0.367;240.46;18.05;11.6;0.0;55.0;33.5;44.9;0.31
12/07/2026;20:00:00;4.414;0.537;238.59;18.5;21.1;0.0;55.0;30.9;54.5;0.39
12/07/2026;21:00:00;4.111;0.626;240.45;17.1;9.9;0.0;55.0;30.3;51.6;0.37
12/07/2026;22:00:00;3.106;0.503;238.29;13.03;0.0;0.0;55.0;27.5;45.0;0.28
12/07/2026;23:00:00;2.452;0.165;238.16;10.3;0.0;0.0;55.0;28.6;53.6;0.35
13/07/2026;00:00:00;1.324;0.273;238.47;5.55;0.0;0.0;55.0;26.3;49.1;0.12
13/07/2026;01:00:00;0.968;0.054;243.55;3.97;0.0;0.0;55.0;25.3;51.6;0.12
13/07/2026;02:00:00;0.878;0.189;236.14;3.72;0.0;0.0;55.0;24.6;59.6;0.12
13/07/2026;03:00:00;1.003;0.104;244.96;4.09;0.0;0.0;55.0;24.9;58.3;0.12
13/07/2026;04:00:00;0.925;0.096;242.15;3.82;0.0;0.0;55.0;24.5;60.3;0.12
13/07/2026;05:00:00;1.242;0.156;235.62;5.27;0.0;0.0;55.0;26.7;53.0;0.12
13/07/2026;06:00:00;1.776;0.299;238.38;7.45;0.0;0.0;55.0;25.9;58.1;0.3
13/07/2026;07:00:00;2.451;0.189;235.46;10.41;0.0;4.9;55.0;29.9;47.6;0.24
13/07/2026;08:00:00;3.757;0.351;241.81;15.54;0.0;3.2;55.0;30.9;48.4;0.7
13/07/2026;09:00:00;2.905;0.62;243.57;11.93;0.0;12.1;55.0;28.7;49.8;0.66
13/07/2026;10:00:00;2.548;0.507;240.64;10.59;0.0;0.0;55.0;31.4;49.4;0.7
13/07/2026;11:00:00;2.214;0.191;243.41;9.1;0.0;0.0;55.0;31.5;42.7;0.72
13/07/2026;12:00:00;2.038;0.3;240.51;8.47;0.0;0.0;55.0;33.0;46.8;0.68
13/07/2026;13:00:00;2.594;0.219;242.72;10.69;0.0;0.0;55.0;37.3;51.8;0.62
13/07/2026;14:00:00;1.99;0.286;240.82;8.26;0.0;0.0;55.0;34.4;41.4;0.69
13/07/2026;15:00:00;2.629;0.295;240.04;10.95;0.0;0.0;55.0;35.5;39.3;0.71
13/07/2026;16:00:00;2.712;0.303;242.17;11.2;0.0;0.0;55.0;35.6;39.6;0.65
13/07/2026;17:00:00;2.944;0.465;239.56;12.29;0.0;0.0;55.0;32.8;61.4;0.7
13/07/2026;18:00:00;3.6;0.334;244.08;14.75;0.7;0.0;55.0;32.3;50.9;0.61
13/07/2026;19:00:00;3.804;0.452;239.12;15.91;19.7;0.0;55.0;30.7;48.5;0.32
13/07/2026;20:00:00;3.715;0.77;241.59;15.38;11.7;0.0;55.0;30.0;50.8;0.23
13/07/2026;21:00:00;3.369;0.601;238.02;14.15;3.5;0.0;55.0;25.7;55.0;0.25
13/07/2026;22:00:00;2.72;0.313;235.6;11.55;0.0;0.0;55.0;29.5;47.6;0.22
13/07/2026;23:00:00;2.212;0.197;241.0;9.18;0.0;0.0;55.0;30.6;47.3;0.22
14/07/2026;00:00:00;1.062;0.172;234.95;4.52;0.0;0.0;55.0;26.7;52.3;0.12
14/07/2026;01:00:00;0.71;0.133;246.02;2.89;0.0;0.0;55.0;23.5;51.9;0.12
14/07/2026;02:00:00;0.987;0.194;239.01;4.13;0.0;0.0;55.0;24.2;53.1;0.12
14/07/2026;03:00:00;0.862;0.126;239.78;3.6;0.0;0.0;55.0;24.3;56.7;0.12
14/07/2026;04:00:00;0.928;0.128;239.13;3.88;0.0;0.0;55.0;23.6;50.5;0.12
14/07/2026;05:00:00;1.335;0.23;240.39;5.55;0.0;0.0;55.0;27.0;65.9;0.12
14/07/2026;06:00:00;2.05;0.164;240.95;8.51;0.0;0.0;55.0;27.7;56.0;0.3
14/07/2026;07:00:00;2.444;0.476;237.65;10.28;0.0;7.9;55.0;25.8;47.4;0.26
14/07/2026;08:00:00;3.461;0.217;232.85;14.86;0.0;11.5;55.0;29.8;38.2;0.72
14/07/2026;09:00:00;3.362;0.513;236.92;14.19;0.0;0.1;55.0;32.3;45.1;0.64
14/07/2026;10:00:00;2.648;0.398;238.64;11.1;0.0;0.0;55.0;34.1;50.5;0.57
14/07/2026;11:00:00;2.826;0.291;240.78;11.74;0.0;0.0;55.0;36.8;47.4;0.79
14/07/2026;12:00:00;1.895;0.106;240.51;7.88;0.0;0.0;55.0;32.2;48.1;0.74
14/07/2026;13:00:00;2.757;0.474;242.11;11.39;0.0;0.0;55.0;38.6;40.5;0.67
14/07/2026;14:00:00;2.212;0.12;235.4;9.4;0.0;0.0;55.0;34.3;42.4;0.7
14/07/2026;15:00:00;2.214;0.178;237.5;9.32;0.0;0.0;55.0;34.1;45.1;0.66
14/07/2026;16:00:00;2.477;0.353;238.77;10.38;0.0;0.0;55.0;35.3;41.1;0.67
14/07/2026;17:00:00;2.964;0.622;244.27;12.14;0.0;0.0;55.0;33.5;45.6;0.7
14/07/2026;18:00:00;3.599;0.22;247.62;14.54;16.3;0.0;55.0;34.1;53.7;0.67
14/07/2026;19:00:00;3.783;0.561;236.22;16.01;8.2;0.0;55.0;30.5;46.1;0.32
14/07/2026;20:00:00;4.143;0.439;243.06;17.04;11.7;0.0;55.0;30.9;52.7;0.28
14/07/2026;21:00:00;3.867;0.633;240.24;16.1;19.0;0.0;55.0;31.9;52.7;0.23
14/07/2026;22:00:00;2.984;0.633;241.56;12.35;0.0;0.0;55.0;28.6;46.1;0.24
14/07/2026;23:00:00;2.187;0.209;236.29;9.26;0.0;0.0;55.0;27.7;48.0;0.32
15/07/2026;00:00:00;0.996;0.212;243.79;4.09;0.0;0.0;55.0;27.2;58.0;0.12
15/07/2026;01:00:00;0.881;0.174;233.78;3.77;0.0;0.0;55.0;27.4;47.8;0.12
15/07/2026;02:00:00;0.777;0.119;236.32;3.29;0.0;0.0;55.0;22.7;56.0;0.12
15/07/2026;03:00:00;1.04;0.186;239.24;4.35;0.0;0.0;55.0;25.9;63.9;0.12
15/07/2026;04:00:00;1.2;0.236;238.34;5.03;0.0;0.0;55.0;24.8;59.5;0.12
15/07/2026;05:00:00;3.439;0.642;240.07;14.33;0.0;0.0;55.0;25.9;54.1;0.12
15/07/2026;06:00:00;2.092;0.221;238.08;8.79;0.0;0.0;55.0;28.1;56.2;0.28
15/07/2026;07:00:00;2.669;0.502;239.0;11.17;0.0;11.2;55.0;25.7;53.6;0.3
15/07/2026;08:00:00;3.381;0.349;239.48;14.12;0.0;15.3;55.0;27.2;57.7;0.63
15/07/2026;09:00:00;3.031;0.598;239.37;12.66;0.0;12.0;55.0;27.1;42.5;0.6
15/07/2026;10:00:00;2.39;0.223;240.42;9.94;0.0;0.0;55.0;30.5;49.3;0.59
15/07/2026;11:00:00;2.331;0.343;242.51;9.61;0.0;0.0;55.0;34.5;36.4;0.76
15/07/2026;12:00:00;2.087;0.35;237.89;8.77;0.0;0.0;55.0;33.4;48.5;0.7
15/07/2026;13:00:00;1.739;0.213;243.77;7.13;0.0;0.0;55.0;32.3;47.4;0.7
15/07/2026;14:00:00;2.144;0.393;240.14;8.93;0.0;0.0;55.0;34.1;53.9;0.69
15/07/2026;15:00:00;1.949;0.404;243.53;8.0;0.0;0.0;55.0;32.8;51.7;0.57
15/07/2026;16:00:00;2.332;0.19;239.04;9.75;0.0;0.0;55.0;33.1;45.3;0.58
15/07/2026;17:00:00;3.003;0.167;237.57;12.64;0.0;0.0;55.0;34.9;44.4;0.74
15/07/2026;18:00:00;3.352;0.525;240.22;13.96;4.7;0.0;55.0;31.8;50.9;0.72
15/07/2026;19:00:00;4.155;0.633;247.18;16.81;2.0;0.0;55.0;34.2;44.2;0.27
15/07/2026;20:00:00;4.1;0.443;236.18;17.36;18.7;0.0;55.0;31.2;49.3;0.32
15/07/2026;21:00:00;3.784;0.695;241.9;15.64;18.5;0.0;55.0;30.1;56.9;0.28
15/07/2026;22:00:00;2.854;0.544;240.5;11.87;0.0;0.0;55.0;28.3;47.6;0.27
15/07/2026;23:00:00;2.192;0.233;241.13;9.09;0.0;0.0;55.0;28.7;49.2;0.24
16/07/2026;00:00:00;0.984;0.163;236.62;4.16;0.0;0.0;55.0;27.6;50.8;0.12
16/07/2026;01:00:00;1.183;0.188;241.28;4.9;0.0;0.0;55.0;26.2;69.3;0.12
16/07/2026;02:00:00;1.123;0.122;240.83;4.66;0.0;0.0;55.0;26.0;56.6;0.12
16/07/2026;03:00:00;0.915;0.197;235.85;3.88;0.0;0.0;55.0;24.7;60.3;0.12
16/07/2026;04:00:00;1.101;0.12;240.37;4.58;0.0;0.0;55.0;26.0;57.5;0.12
16/07/2026;05:00:00;1.313;0.204;239.32;5.49;0.0;0.0;55.0;25.2;58.4;0.12
16/07/2026;06:00:00;1.917;0.22;239.01;8.02;0.0;0.0;55.0;26.5;55.6;0.33
16/07/2026;07:00:00;2.492;0.13;239.87;10.39;0.0;6.5;55.0;27.1;54.6;0.29
16/07/2026;08:00:00;3.431;0.225;243.05;14.12;0.0;17.5;55.0;28.0;44.7;0.74
16/07/2026;09:00:00;3.087;0.276;241.28;12.79;0.0;18.7;55.0;29.0;53.0;0.59
16/07/2026;10:00:00;2.704;0.508;237.08;11.4;0.0;0.0;55.0;32.0;48.3;0.71
16/07/2026;11:00:00;2.527;0.316;241.39;10.47;0.0;0.0;55.0;34.5;49.6;0.66
16/07/2026;12:00:00;2.088;0.313;239.88;8.71;0.0;0.0;55.0;35.3;45.8;0.61
16/07/2026;13:00:00;1.957;0.412;238.27;8.21;0.0;0.0;55.0;32.4;52.3;0.76
16/07/2026;14:00:00;2.275;0.171;236.53;9.62;0.0;0.0;55.0;36.8;49.7;0.74
16/07/2026;15:00:00;2.333;0.459;242.26;9.63;0.0;0.0;55.0;34.5;32.2;0.71
16/07/2026;16:00:00;2.343;0.268;238.4;9.83;0.0;0.0;55.0;35.7;43.6;0.61
16/07/2026;17:00:00;2.924;0.314;242.54;12.06;0.0;0.0;55.0;33.0;38.7;0.68
16/07/2026;18:00:00;3.511;0.549;236.99;14.82;1.9;0.0;55.0;33.7;48.6;0.71
16/07/2026;19:00:00;3.849;0.78;245.59;15.67;17.7;0.0;55.0;33.0;46.5;0.32
16/07/2026;20:00:00;4.115;0.45;247.37;16.64;4.8;0.0;55.0;29.1;57.9;0.3
16/07/2026;21:00:00;3.923;0.704;241.52;16.24;0.8;0.0;55.0;30.9;50.7;0.32
16/07/2026;22:00:00;3.072;0.164;243.63;12.61;0.0;0.0;55.0;30.7;47.4;0.3
16/07/2026;23:00:00;1.858;0.29;238.73;7.78;0.0;0.0;55.0;27.2;57.3;0.23
17/07/2026;00:00:00;1.458;0.229;238.45;6.11;0.0;0.0;55.0;28.5;50.0;0.12
17/07/2026;01:00:00;0.943;0.136;243.34;3.88;0.0;0.0;55.0;25.4;51.6;0.12
17/07/2026;02:00:00;1.082;0.227;240.42;4.5;0.0;0.0;55.0;26.4;55.2;0.12
17/07/2026;03:00:00;0.812;0.17;236.16;3.44;0.0;0.0;55.0;21.7;65.1;0.12
17/07/2026;04:00:00;1.056;0.114;240.22;4.4;0.0;0.0;55.0;28.8;55.6;0.12
17/07/2026;05:00:00;3.536;0.451;236.58;14.95;0.0;0.0;55.0;27.9;54.9;0.12
17/07/2026;06:00:00;1.847;0.341;239.48;7.71;0.0;0.0;55.0;26.0;67.3;0.24
17/07/2026;07:00:00;2.465;0.477;242.94;10.14;0.0;8.4;55.0;24.5;51.1;0.26
